Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean_value,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var,Fp_cell_OCC
MCF7,6.0,A133,1,2,40.0,2,0.13725954294204712,0.0026121686678379774,0.13774889707565308,0.0025540741626173258,0.13114434480667114,0.0008300186018459499,0.24173057079315186,0.025611890479922295,0.15415231883525848,0.1676359921693802,0.13878118991851807,0.0030440003611147404,0.4616848826408386,0.0,0.18069124,0.21057536,2.7423336505889893,0.4540162682533264,0.7142378091812134,5175,20411,25615,0.7985687255859375,0.7039809226989746,0.9496414661407471,1.1360184,3.2664478,0.0,0.0453342,1.1904243230819702,2.0781161785125732,0.6482456922531128,0.03256143629550934,1.1221477,3.2664478,0.0,0.04764355,
MCF7,6.0,A133,1,2,40.0,3,0.12230934947729111,0.0015738419024273753,0.12250161916017532,0.0015527628129348159,0.12597250938415527,0.000451247877208516,0.20644529163837433,0.05379526689648628,0.1428583413362503,0.15287595987319946,0.12131655961275101,0.0018734619952738285,0.39146915078163147,0.0,0.15497026,0.17627399,3.4700465202331543,0.6410627961158752,0.8523377180099487,3834,13989,17839,0.9639405608177185,0.8468776345252991,0.9784321784973145,0.74596417,2.1265495,0.3111648,0.018920446,0.7962173223495483,1.0567092895507812,0.5432515740394592,0.004973882809281349,0.7321347,2.1265495,0.3111648,0.02187226,
MCF7,6.0,A133,1,2,40.0,4,0.14857837557792664,0.0014720079489052296,0.14857837557792664,0.0014720079489052296,0.1521131843328476,0.0004775839624926448,0.25410011410713196,0.06037158891558647,0.16917002201080322,0.180058091878891,0.14727824926376343,0.0018314823973923922,0.3622841536998749,0.00970948301255703,0.1815313,0.20437923,4.5887064933776855,0.6155248284339905,0.8964595794677734,6434,17410,23855,0.9498651623725891,0.8438424468040466,0.9807026386260986,0.666277,1.298293,0.38264522,0.008535584,0.6581693291664124,0.9112592339515686,0.4820810854434967,0.0025590057484805584,0.66927814,1.298293,0.38264522,0.010714585,
MCF7,6.0,A133,1,2,40.0,5,0.08591407537460327,0.0009438009583391249,0.08598516136407852,0.0009384696022607386,0.07649599015712738,0.00025430615642108023,0.13040342926979065,0.029682006686925888,0.08923881500959396,0.09709075838327408,0.08753485232591629,0.0010445666266605258,0.28834590315818787,0.0,0.113093674,0.13022465,3.0827760696411133,1.140687108039856,1.353650689125061,2664,15477,18143,0.9386000633239746,0.8521395921707153,0.980401337146759,0.2799241,0.6945267,0.14048868,0.0044578803,0.22214846312999725,0.2957347631454468,0.15393733978271484,0.0003926621575374156,0.28987563,0.6945267,0.14048868,0.0044841035,
MCF7,6.0,A133,1,2,40.0,6,0.09113858640193939,0.0015824136789888144,0.09180751442909241,0.0015326159773394465,0.08304798603057861,0.0003629233979154378,0.160150945186615,0.01730325259268284,0.09797243773937225,0.10681556910276413,0.09283187985420227,0.0018210757989436388,0.3760606348514557,0.0,0.12572691,0.14838794,0.8958947658538818,0.6462015509605408,0.46377861499786377,3669,17461,21135,0.9454593062400818,0.4776601195335388,0.9468466639518738,0.49441877,1.2739651,0.23064195,0.010542836,0.47245192527770996,1.2647631168365479,0.31577959656715393,0.01123303547501564,0.49904054,1.2739651,0.23064195,0.01027473,
MCF7,6.0,A133,1,2,40.0,7,0.12795189023017883,0.0026372435968369246,0.1287631094455719,0.0025495081208646297,0.11852945387363434,0.0006800227565690875,0.2136310636997223,0.03387051075696945,0.13929660618305206,0.15171751379966736,0.1305752545595169,0.0031505690421909094,0.4495292901992798,0.0,0.17381054,0.2034189,3.351191759109497,0.6289852261543274,0.9598656892776489,3087,10856,13966,0.9453752040863037,0.7527360320091248,0.965195894241333,0.95059663,2.069967,0.0,0.025063094,0.9638892412185669,1.3321402072906494,0.6867411136627197,0.008947670459747314,0.9467893,2.069967,0.0,0.02961385,
MCF7,6.0,A133,1,2,40.0,8,0.13854889571666718,0.002914311597123742,0.13897772133350372,0.002863736357539892,0.13588681817054749,0.0017395353643223643,0.3021121323108673,0.014183671213686466,0.16871623694896698,0.1912432610988617,0.1395147144794464,0.003337020054459572,0.43507227301597595,0.0,0.1840046,0.21583606,1.3510264158248901,0.24194277822971344,0.3072459399700165,3489,9129,12639,0.48691922426223755,0.3730645775794983,0.8125100135803223,1.0646073,3.9613435,0.0,0.12304104,1.270816445350647,3.96134352684021,0.47989487648010254,0.24983453750610352,0.9853307,3.305235,0.0,0.05166337,
MCF7,6.0,A133,1,2,40.0,9,0.09204494953155518,0.0015295600751414895,0.09267472475767136,0.0014816613402217627,0.09760365635156631,0.0006281625828705728,0.17628993093967438,0.008933710865676403,0.11758868396282196,0.128882497549057,0.09148119390010834,0.0016175276832655072,0.3405405282974243,0.0,0.12319659,0.1442387,1.788000226020813,0.5885396003723145,0.6816372275352478,3922,38599,42527,0.8984235525131226,0.8293985724449158,0.9796349406242371,0.55850446,1.4722928,0.22867037,0.008739895,0.6358936429023743,1.2140729427337646,0.4556581377983093,0.007916825823485851,0.55062914,1.4722928,0.22867037,0.008152173,
MCF7,6.0,A133,1,2,40.0,10,0.11515497416257858,0.00215527112595737,0.11571706831455231,0.002100748475641012,0.1309823989868164,0.0009976635919883847,0.2328862100839615,0.030405784025788307,0.1556921899318695,0.17149551212787628,0.1129012480378151,0.0022793577518314123,0.4086571931838989,0.0,0.15096986,0.17612343,2.080853223800659,0.6265078186988831,0.7369244694709778,5984,41976,47967,0.9613589644432068,0.9411065578460693,0.9918855428695679,0.77212626,2.2535543,0.3203663,0.017009664,0.9007393717765808,1.1092076301574707,0.7086343765258789,0.0027060434222221375,0.7537706,2.2535543,0.3203663,0.016353363,
MCF7,6.0,A133,10,2,40.0,1,0.10345238447189331,0.00026395104941911995,0.10345238447189331,0.00026395104941911995,0.10939402133226395,0.0001937932102009654,0.1520620882511139,0.07399861514568329,0.1206330731511116,0.12803980708122253,0.10270469635725021,0.0002677781449165195,0.1645050048828125,0.04662122577428818,0.11573826,0.12394319,1.8194986581802368,1.2486225366592407,1.1086498498916626,2413,25103,27519,0.9590701460838318,0.937260627746582,0.9949229955673218,0.36531353,0.48794487,0.2749991,0.00063911924,0.37318527698516846,0.452659547328949,0.3137839436531067,0.00033883252763189375,0.364556,0.48794487,0.2749991,0.00066148146,
MCF7,6.0,A133,10,2,40.0,2,0.09400686621665955,0.0002825205447152257,0.09400686621665955,0.0002825205447152257,0.10419588536024094,0.00021808725432492793,0.14813759922981262,0.05280546098947525,0.11616586893796921,0.12351293116807938,0.09155424684286118,0.0002670253161340952,0.17218565940856934,0.025958871468901634,0.10437104,0.11214982,3.0592126846313477,0.631921648979187,0.6645026206970215,8958,36951,45919,0.8335752487182617,0.807966947555542,0.9640074968338013,0.39173597,0.67257077,0.255354,0.0026017195,0.43681272864341736,0.6725707650184631,0.2860132157802582,0.005132099147886038,0.38079616,0.5524426,0.255354,0.0013748033,
MCF7,6.0,A133,10,2,40.0,3,0.1068071499466896,0.000608591886702925,0.1068071499466896,0.000608591886702925,0.11134982854127884,0.0002663820923771709,0.17088507115840912,0.04527643322944641,0.12439294904470444,0.1318737119436264,0.1055627092719078,0.0006951360846869648,0.22759468853473663,0.007339445874094963,0.12663296,0.13996895,3.0902488231658936,0.7281069159507751,0.9223468899726868,4218,15019,19247,0.9379807114601135,0.8037130832672119,0.9725111722946167,0.41798246,0.7009853,0.23595837,0.002155647,0.42148569226264954,0.5332922339439392,0.30958789587020874,0.0009225374669767916,0.41699633,0.7009853,0.23595837,0.0024983292,
MCF7,6.0,A133,10,2,40.0,4,0.0892309695482254,0.0003400439163669944,0.0892309695482254,0.0003400439163669944,0.08265390992164612,0.0002149110077880323,0.13332659006118774,0.03332619369029999,0.09441150724887848,0.10152836889028549,0.09136606007814407,0.00036206416552886367,0.18101543188095093,0.01786748878657818,0.10639709,0.116085716,4.7388787269592285,0.8451930284500122,1.1066285371780396,4626,13612,18255,0.9330238103866577,0.6859762072563171,0.9148111343383789,0.32493514,0.49696347,0.2000165,0.0010672412,0.30725187063217163,0.40259426832199097,0.23546133935451508,0.0005338763003237545,0.33096638,0.49696347,0.2000165,0.001106128,
MCF7,6.0,A133,10,2,40.0,5,0.06507383286952972,0.0005220983875915408,0.06522572785615921,0.0005134090315550566,0.06786103546619415,0.00021998360170982778,0.1331833004951477,0.007855835370719433,0.07950779795646667,0.08712934702634811,0.06388936191797256,0.0006457833223976195,0.18032385408878326,0.0,0.08412119,0.09729248,1.7364614009857178,0.47207769751548767,0.5105141401290894,7066,16537,23615,0.9087178707122803,0.35748881101608276,0.928687334060669,0.4412013,1.1979061,0.25418162,0.0058934144,0.4722721576690674,1.1979061365127563,0.29215118288993835,0.01104047242552042,0.42790353,0.8296821,0.25418162,0.0031005498,
MCF7,6.0,A133,10,2,40.0,6,0.06943565607070923,0.0006811487255617976,0.06963212788105011,0.0006693944451399148,0.07984622567892075,0.00035538614611141384,0.14101360738277435,0.028421994298696518,0.09520778059959412,0.10367703437805176,0.06819077581167221,0.0007055930909700692,0.19622862339019775,0.0,0.0890705,0.10360663,2.5639264583587646,0.670134425163269,0.7301508784294128,2535,21207,23743,0.8300873637199402,0.8304758071899414,0.9838605523109436,0.37342247,0.76946473,0.2207033,0.0024475434,0.4264780580997467,0.6876540780067444,0.3134444057941437,0.0029512911569327116,0.36707819,0.76946473,0.2207033,0.0020104584,
MCF7,6.0,A133,10,2,40.0,7,0.08607762306928635,0.0006396062672138214,0.08608926832675934,0.0006386906024999917,0.09356189519166946,0.0003633146407082677,0.17512403428554535,0.03324975445866585,0.10808198153972626,0.11794459074735641,0.08471419662237167,0.0006778758834116161,0.19655907154083252,0.0,0.10530661,0.119029,2.052387237548828,0.5159236788749695,0.7228055000305176,5718,31252,36975,0.9114804863929749,0.726556658744812,0.9591960906982422,0.2871307,0.66073805,0.16006584,0.0018556449,0.28934431076049805,0.5609267950057983,0.20994833111763,0.0028072388377040625,0.28672534,0.66073805,0.16006584,0.001680329,
MCF7,6.0,A133,10,2,40.0,8,0.08266713470220566,0.0006633599405176938,0.08268855512142181,0.0006617605686187744,0.08478899300098419,0.00034110050182789564,0.14722898602485657,0.021093035116791725,0.09947028756141663,0.10793372243642807,0.08222208172082901,0.0007298105047084391,0.22984564304351807,0.0,0.10377713,0.11746895,3.2709155082702637,0.3712037205696106,0.8421667814254761,8043,38262,46319,0.9566527605056763,0.7336605191230774,0.9697637557983398,0.33561203,0.8325817,0.19619933,0.0021799651,0.3415282368659973,0.752830445766449,0.24341732263565063,0.00195561652071774,0.33436626,0.8325817,0.19619933,0.0022182837,
MCF7,6.0,A133,11,2,40.0,1,0.1297054886817932,0.0007416078587993979,0.1297054886817932,0.0007416078587993979,0.13079889118671417,0.0002483354473952204,0.1860508918762207,0.056934330612421036,0.14331617951393127,0.15062063932418823,0.12938711047172546,0.0008847921271808445,0.3299732804298401,0.007998829707503319,0.15240252,0.16775785,1.6704943180084229,0.6434748768806458,0.6886966228485107,10761,36726,47503,0.8940810561180115,0.8506544828414917,0.9779058694839478,0.49071056,0.9003332,0.26512107,0.004263756,0.5438331961631775,0.8979145288467407,0.3844023644924164,0.003999993205070496,0.47512245,0.9003332,0.26512107,0.0032700836,
MCF7,6.0,A133,11,2,40.0,2,0.1435684859752655,0.0007917729089967906,0.1435684859752655,0.0007917729089967906,0.1602700650691986,0.0002660547906998545,0.22092169523239136,0.08874260634183884,0.17301993072032928,0.1805710345506668,0.14081057906150818,0.0008249164093285799,0.27873504161834717,0.045227471739053726,0.16345783,0.17878303,2.395120143890381,0.7176237106323242,0.860487699508667,5124,30983,36111,0.9231053590774536,0.9383109211921692,0.9912331104278564,0.38756302,0.6265141,0.23022853,0.0021644728,0.4213877320289612,0.53998863697052,0.29630157351493835,0.0010469696717336774,0.3819649,0.6265141,0.23022853,0.00212873,
MCF7,6.0,A133,11,2,40.0,3,0.1195216029882431,0.0009505166672170162,0.1195254772901535,0.0009500856976956129,0.1180359497666359,0.00041649912600405514,0.19311797618865967,0.005033856723457575,0.13386879861354828,0.14312626421451569,0.12023463100194931,0.0012052436359226704,0.30095240473747253,0.0,0.14692128,0.16517557,3.018519639968872,0.4904152750968933,0.7500248551368713,10183,20719,30943,0.8981510400772095,0.4488964378833771,0.9478899240493774,0.5230559,1.1140784,0.31953815,0.004908502,0.5389013886451721,1.0883617401123047,0.3510027527809143,0.005714192520827055,0.51523715,1.1140784,0.31953815,0.0043259216,
MCF7,6.0,A133,11,2,40.0,4,0.1574058085680008,0.0016846301732584834,0.1574058085680008,0.0016846301732584834,0.1611395925283432,0.0005863202968612313,0.2483946681022644,0.07471315562725067,0.18013539910316467,0.19139714539051056,0.15654674172401428,0.0019333885284140706,0.3765528202056885,0.029604246839880943,0.19126202,0.2155358,2.2739529609680176,0.5807366967201233,0.7605310082435608,4142,17964,22111,0.9696142673492432,0.9212321043014526,0.9922276735305786,0.91043997,1.4546685,0.4270683,0.020830877,1.0795499086380005,1.3858381509780884,0.8645656704902649,0.0038250302895903587,0.871403,1.4546685,0.4270683,0.016631052,
MCF7,6.0,A133,11,2,40.0,5,0.1123967096209526,0.0010722981533035636,0.1123967096209526,0.0010722981533035636,0.10508939623832703,0.0005467096343636513,0.20820026099681854,0.028452999889850616,0.12330617755651474,0.13616357743740082,0.1149456575512886,0.001230511348694563,0.30941030383110046,0.002848339034244418,0.14212993,0.16216397,0.7637997269630432,0.3536205291748047,0.26709622144699097,9283,25855,35183,0.13641144335269928,0.6587990522384644,0.7787100076675415,0.44023466,1.8395674,0.1966825,0.0153629165,0.47859781980514526,1.8395674228668213,0.28750473260879517,0.039065174758434296,0.42639455,1.3674353,0.1966825,0.0060894173,
MCF7,6.0,A133,11,2,40.0,6,0.12722761929035187,0.0014653772814199328,0.12724153697490692,0.0014637684216722846,0.1284254938364029,0.0005990259232930839,0.19837471842765808,0.03639378398656845,0.14758236706256866,0.1574113517999649,0.12672872841358185,0.0018253651214763522,0.3410836458206177,0.0,0.16046198,0.18136457,0.08749999850988388,1.016000747680664,1.0159333944320679,2,9147,9150,0.9520274996757507,,0.9877139329910278,0.57605284,1.1263382,0.30167475,0.0054683588,0.5379602909088135,0.5818628668785095,0.5128886103630066,0.0009702101233415306,0.57606536,1.1263382,0.30167475,0.005469357,
MCF7,6.0,A133,11,2,40.0,7,0.1477045714855194,0.0022617976646870375,0.1477045714855194,0.0022617976646870375,0.13037048280239105,0.0007125119445845485,0.21244917809963226,0.043479952961206436,0.15161928534507751,0.16590796411037445,0.15139983594417572,0.0025143625680357218,0.3614649772644043,0.016594573855400085,0.19154136,0.21940792,2.9091153144836426,0.7966404557228088,0.982908308506012,2114,9847,11967,0.9764873385429382,0.9182623624801636,0.990982711315155,0.5701883,1.0744148,0.2679837,0.0050529623,0.5844654440879822,0.7040829062461853,0.470611035823822,0.0010401273611932993,0.5671148,1.0744148,0.2679837,0.005863488,
MCF7,6.0,A133,12,2,40.0,1,0.08322397619485855,0.0007296274416148663,0.08337394148111343,0.0007184388814494014,0.09305571764707565,0.00047891269787214696,0.2975430190563202,0.014174358919262886,0.10798066109418869,0.11952092498540878,0.08064743876457214,0.0007633600034750998,0.21828995645046234,0.0,0.102266856,0.116270475,0.6851904392242432,0.25301671028137207,0.23069842159748077,8713,32963,41695,0.7635482549667358,0.44982457160949707,0.8734750747680664,0.41917053,2.2623749,0.20089738,0.011151998,0.4570075273513794,2.2623748779296875,0.2684323489665985,0.022832714021205902,0.40914768,1.5584486,0.20089738,0.0075781406,
MCF7,6.0,A133,12,2,40.0,2,0.07490862905979156,0.000801552610937506,0.0755927711725235,0.0007571568712592125,0.08736127614974976,0.00016190433234442025,0.14534932374954224,0.03601076081395149,0.0973137840628624,0.10356451570987701,0.07355673611164093,0.0008523321594111621,0.2812267541885376,0.0,0.09622341,0.110305935,1.8667491674423218,0.876816987991333,1.081316590309143,11956,110021,121983,0.973755419254303,0.9544174671173096,0.9937703013420105,0.4532827,0.9231927,0.16358873,0.0040509193,0.4600083827972412,0.583955705165863,0.37139150500297546,0.0006443111342377961,0.45255145,0.9231927,0.16358873,0.0044158455,
MCF7,6.0,A133,12,2,40.0,3,0.08670160919427872,0.001048149075359106,0.08710096031427383,0.0010181928519159555,0.10142587870359421,0.0005332614528015256,0.20653186738491058,0.031881485134363174,0.11895248293876648,0.13179200887680054,0.08411107957363129,0.0010938819032162428,0.26248979568481445,0.0,0.11015962,0.12618598,3.2090184688568115,0.2274424135684967,0.49663588404655457,4360,24639,29007,0.696044385433197,0.37248343229293823,0.8816616535186768,0.5913033,2.3279262,0.3066729,0.024757529,0.6663634777069092,2.147169351577759,0.3964044749736786,0.050268299877643585,0.5779971,2.3279262,0.3066729,0.01905935,
MCF7,6.0,A133,12,2,40.0,4,0.10642687976360321,0.0008195537957362831,0.10643605142831802,0.0008186482009477913,0.12184321880340576,0.0002864234265871346,0.20065149664878845,0.047042589634656906,0.13516953587532043,0.14329470694065094,0.10373412072658539,0.0008639114676043391,0.2758464515209198,0.0,0.12704024,0.14211218,2.3942618370056152,0.4539812505245209,0.7413406372070312,5189,29619,34814,0.9388056993484497,0.786531925201416,0.9805817604064941,0.4272225,0.8903773,0.21411826,0.0035469688,0.4525245428085327,0.8903772830963135,0.3142688572406769,0.0033888984471559525,0.42278498,0.8688705,0.21411826,0.0034427214,
MCF7,6.0,A133,12,2,40.0,5,0.10979396849870682,0.001184952212497592,0.10985212028026581,0.0011791917495429516,0.1249551847577095,0.0005823246319778264,0.22846895456314087,0.04055074602365494,0.1440209001302719,0.15635307133197784,0.10497990250587463,0.0012801389675587416,0.25564080476760864,0.0,0.13349834,0.1519221,2.4645779132843018,0.3759218156337738,0.5099915862083435,6874,21435,28335,0.8693745136260986,0.7172739505767822,0.934458315372467,0.8546924,1.8190765,0.43415633,0.03208066,0.9654877185821533,1.81332528591156,0.6003343462944031,0.03249773383140564,0.8190288,1.8190765,0.43415633,0.026723137,
MCF7,6.0,A133,12,2,40.0,6,0.0669531598687172,0.0010364052141085267,0.06822650134563446,0.0009692403837107122,0.07365188002586365,0.0004817567823920399,0.1942148506641388,0.0,0.09047079086303711,0.10057362914085388,0.06437600404024124,0.001225886633619666,0.23314325511455536,0.0,0.091766864,0.1110648,0.8881947994232178,0.2417522668838501,0.29338058829307556,8683,22487,31183,0.3051017224788666,0.5415122509002686,0.8353652954101562,0.52765626,2.2527587,0.2527508,0.022631114,0.5980452299118042,2.252758741378784,0.3311770260334015,0.059355348348617554,0.5004372,1.7345027,0.2527508,0.005773235,
MCF7,6.0,A133,12,2,40.0,7,0.06741366535425186,0.001033878535963595,0.0684627890586853,0.0009781424887478352,0.07452297955751419,0.0003214899334125221,0.17264637351036072,0.00513629661872983,0.08841034024953842,0.09836750477552414,0.0660056471824646,0.001162976142950356,0.21391311287879944,0.0,0.0926977,0.11140118,2.2806549072265625,0.22843417525291443,0.46573886275291443,5533,27665,33215,0.6839202642440796,0.45491549372673035,0.9073676466941833,0.5159808,2.3306408,0.2737412,0.01713454,0.6107170581817627,1.6192926168441772,0.3475484848022461,0.02639879658818245,0.49697608,2.3306408,0.2737412,0.01311444,
MCF7,6.0,A133,13,2,40.0,1,0.09548328816890717,0.0007271902286447585,0.09550952911376953,0.000724883982911706,0.0995771586894989,0.0003918191068805754,0.18972498178482056,0.04601336643099785,0.11529241502285004,0.12635356187820435,0.094450443983078,0.0008065070142038167,0.22145958244800568,0.0,0.116873756,0.1313519,1.599718451499939,0.5547098517417908,0.5153365731239319,4432,17401,21839,0.9194429516792297,0.7665868997573853,0.9614736437797546,0.65048254,1.2028786,0.39389804,0.007708875,0.6881188750267029,1.2028785943984985,0.4741373658180237,0.013124614953994751,0.64088416,1.0192473,0.39389804,0.0058743325,
MCF7,6.0,A133,13,2,40.0,2,0.1164812222123146,0.0013152981409803033,0.11649415642023087,0.0013139389920979738,0.1221609115600586,0.0008272903505712748,0.28426393866539,0.06267531216144562,0.14190544188022614,0.15989938378334045,0.11546792089939117,0.0013955808244645596,0.29849207401275635,0.0,0.14437547,0.16563368,1.3444390296936035,0.21016429364681244,0.3832782208919525,2730,15298,18031,0.9133260250091553,0.08639325201511383,0.8483685255050659,0.67466205,2.682389,0.38050696,0.038942013,0.6996039152145386,2.4500603675842285,0.3955802023410797,0.060268063098192215,0.67020637,2.682389,0.38050696,0.035001364,
MCF7,6.0,A133,13,2,40.0,3,0.07481018453836441,0.0009927033679559827,0.0752100795507431,0.0009679338545538485,0.07779843360185623,0.0007459766929969192,0.22021472454071045,0.0,0.0984896644949913,0.11366904526948929,0.0740308091044426,0.001054116990417242,0.25369033217430115,0.0,0.09925655,0.115960054,2.0885074138641357,0.13078641891479492,0.28964993357658386,2118,7840,9967,0.17461970448493958,0.2902745008468628,0.6896712779998779,0.57053035,2.8274777,0.29971564,0.04957401,0.6190685033798218,2.8274776935577393,0.29971563816070557,0.11868134886026382,0.5573637,2.806093,0.30295512,0.030015057,
MCF7,6.0,A133,13,2,40.0,4,0.08512092381715775,0.0004432683053892106,0.08512481302022934,0.0004429576511029154,0.09148208051919937,0.00017659520381130278,0.13227874040603638,0.03635658323764801,0.10195323079824448,0.1072814092040062,0.08395989239215851,0.0004832076374441385,0.20464864373207092,0.0,0.10140872,0.11235044,1.9637820720672607,0.6971505880355835,0.7892415523529053,10166,55523,65695,0.8887597918510437,0.9376330375671387,0.991361141204834,0.96097845,1.3684388,0.6830293,0.0076887542,1.0534319877624512,1.3395394086837769,0.8094286918640137,0.005115190986543894,0.9440409,1.3684388,0.6830293,0.006307416,
MCF7,6.0,A133,13,2,40.0,5,0.12759225070476532,0.001998262945562601,0.12764626741409302,0.0019922128412872553,0.11604800820350647,0.0010649461764842272,0.23322269320487976,0.005402695387601852,0.14227156341075897,0.15786351263523102,0.13013522326946259,0.0021680311765521765,0.37739282846450806,0.0,0.16668902,0.19044358,4.123206615447998,0.6315661668777466,0.9525755047798157,2633,11507,14175,0.894612193107605,0.7067455649375916,0.9281172156333923,0.77108234,1.6726779,0.39250904,0.014818908,0.7501320242881775,1.1242305040359497,0.4988744854927063,0.006438637617975473,0.7759395,1.6726779,0.39250904,0.01663643,
MCF7,6.0,A133,13,2,40.0,6,0.0741107314825058,0.0008809709688648582,0.07423270493745804,0.0008733667782507837,0.07267651706933975,0.000813805207144469,0.2712704837322235,0.0,0.09222564846277237,0.10962681472301483,0.07451999932527542,0.000899382634088397,0.2727607488632202,0.0,0.09781499,0.11324586,0.9749650955200195,0.13826070725917816,0.20487619936466217,3598,12206,15823,0.0688532292842865,-0.014972681179642677,0.5586199760437012,0.6093597,4.1564364,0.34130305,0.06992705,0.6337962746620178,4.156436443328857,0.3620312213897705,0.16866858303546906,0.6021191,3.9109488,0.34130305,0.040440045,
MCF7,6.0,A133,13,2,40.0,7,0.17779594659805298,0.0036671170964837074,0.17810124158859253,0.003619038499891758,0.17402049899101257,0.0013295664684846997,0.29714101552963257,0.03351600840687752,0.20268133282661438,0.219002828001976,0.17880919575691223,0.004289613571017981,0.5072950124740601,0.0,0.22979766,0.2641965,4.350313663482666,0.49148479104042053,0.8091506361961365,4672,16878,21583,0.9459397196769714,0.7898575663566589,0.9621907472610474,1.1277702,2.7268672,0.0,0.036741294,1.1326318979263306,1.639464020729065,0.780186653137207,0.013902478851377964,1.1264149,2.7268672,0.0,0.043099158,
MCF7,6.0,A133,14,2,40.0,1,0.14174050092697144,0.004131759516894817,0.1450154185295105,0.0037523112259805202,0.13694989681243896,0.0018446431495249271,0.37736716866493225,0.023014763370156288,0.1688821166753769,0.19411247968673706,0.14283527433872223,0.004647974856197834,0.5243088603019714,0.0,0.19495016,0.23151955,2.2345504760742188,0.18990561366081238,0.44678038358688354,5973,24286,30285,0.7835041284561157,0.20188087224960327,0.8240295052528381,1.2427393,12.010414,0.0,0.2609777,1.4082672595977783,6.079897403717041,0.6697531342506409,0.2740905284881592,1.2018566,12.010414,0.0,0.24930039,
MCF7,6.0,A133,14,2,40.0,2,0.14878049492835999,0.003097608918324113,0.14893172681331635,0.0030782357789576054,0.15369772911071777,0.0026375646702945232,0.4121743440628052,0.011774498037993908,0.19380629062652588,0.2209591567516327,0.147567018866539,0.0032037002965807915,0.5207791924476624,0.0,0.19150388,0.22263573,1.6126505136489868,0.16391447186470032,0.23590277135372162,11191,34990,46287,0.5790131688117981,0.4761103689670563,0.7962145805358887,1.3879173,7.3061376,0.0,0.28228143,1.832431674003601,7.306137561798096,0.4927212595939636,0.4676172435283661,1.2444037,6.656252,0.0,0.13805504,
MCF7,6.0,A133,14,2,40.0,3,0.09708540886640549,0.000376633572159335,0.09708540886640549,0.000376633572159335,0.10927252471446991,0.00024847136228345335,0.19493988156318665,0.04029083997011185,0.12121685594320297,0.12893250584602356,0.09429799765348434,0.000364206382073462,0.1960575133562088,0.028346862643957138,0.10934895,0.11917883,2.0304508209228516,0.6956629157066345,0.8661321997642517,8370,36586,44959,0.9718708992004395,0.9656233191490173,0.9954555034637451,0.39310065,0.57758737,0.25782254,0.0009931483,0.4091440439224243,0.5108234882354736,0.3265526592731476,0.000457597867352888,0.38942906,0.57758737,0.25782254,0.0010433252,
MCF7,6.0,A133,14,2,40.0,4,0.11287596821784973,0.002466587582603097,0.11298818141222,0.0024563607294112444,0.12363360822200775,0.002948478562757373,0.46118804812431335,0.019124209880828857,0.16318967938423157,0.2012944221496582,0.1083780899643898,0.0021964877378195524,0.5148991346359253,0.0,0.1422352,0.16844752,0.9600049257278442,0.1342601776123047,0.16539166867733002,12660,29569,42287,0.21338224411010742,0.1814526915550232,0.59872967004776,0.65252113,5.267804,0.23571885,0.12695342,0.8458135724067688,5.267804145812988,0.2988485097885132,0.271450012922287,0.5693865,5.167226,0.23571885,0.04182504,
MCF7,6.0,A133,14,2,40.0,5,0.11949832737445831,0.0015890313079580665,0.1195053905248642,0.0015882824081927538,0.10755085945129395,0.000784464122261852,0.25517070293426514,0.006403663661330938,0.12938733398914337,0.14217332005500793,0.12195926159620285,0.0017192971426993608,0.3873593807220459,0.0,0.15279011,0.17444782,1.6899843215942383,0.19469955563545227,0.35687997937202454,2932,13999,16943,0.8036010265350342,0.1442173719406128,0.6890164017677307,0.53408253,2.1793423,0.31063765,0.02684001,0.45853903889656067,1.8468135595321655,0.32471951842308044,0.01708444207906723,0.5499682,2.1793423,0.31063765,0.027439052,
MCF7,6.0,A133,14,2,40.0,6,0.09448482096195221,0.0004482570511754602,0.09448482096195221,0.0004482570511754602,0.09365981817245483,0.00041197147220373154,0.19896692037582397,0.017960883677005768,0.10906215012073517,0.11991235613822937,0.09469977766275406,0.00045748718548566103,0.24280528724193573,0.017483677715063095,0.1113876,0.122631356,5.23539400100708,0.6572833061218262,0.9024895429611206,8178,31048,39247,0.853890061378479,0.9483017921447754,0.9810396432876587,0.45293623,0.7022624,0.28764057,0.002266283,0.4958912134170532,0.7022624015808105,0.36357763409614563,0.0014486178988590837,0.44159326,0.66240335,0.28764057,0.0018663012,
