Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Ed_not_region_mean,Ed_not_region_variance,Ed_not_region_max,Ed_not_region_min,Ed_not_region_top_50,Ed_not_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,6.0,A199,13,2,40.0,3,0.2004968374967575,0.00305039226077497,0.20076656341552734,0.0030003469437360764,0.17785264551639557,0.0012115490389987826,0.28762996196746826,0.04994829744100571,0.20557111501693726,0.2214287668466568,0.20387059450149536,0.003236582735553384,0.5323342680931091,0.0,0.24767765,0.27403647,0.8894437,0.67948425,0.76667297,6491.0,9140.0,15631.0,0.9194182,0.68953884,0.9367206,0.9834083,0.9782542,2.918627,6.9915676,0.0,0.23539011,2.6486828,3.7502854,1.8512005,0.09253208,3.1103134,6.9915676,0.0,0.24834475
MCF7,6.0,A199,13,2,40.0,4,0.19154134392738342,0.003567307023331523,0.1918729841709137,0.003509851172566414,0.19328154623508453,0.0009441128349862993,0.2996620237827301,0.09214793890714645,0.21773718297481537,0.23264175653457642,0.1910467892885208,0.004311726428568363,0.5468210577964783,0.0,0.24113859,0.2752339,1.0742992,0.869028,0.94830924,5586.0,8877.0,14463.0,0.95056146,0.91985357,0.98190963,0.9958002,0.99249256,2.6143832,5.949527,0.0,0.14660029,2.4919553,3.3767183,1.7954884,0.039223984,2.691414,5.949527,0.0,0.19879653
MCF7,6.0,A199,13,2,40.0,5,0.09656316041946411,0.0006409590132534504,0.09656316041946411,0.0006409590132534504,0.08965662121772766,0.00031258928356692195,0.15006123483181,0.026101144030690193,0.10381077229976654,0.11232970654964447,0.09904207289218903,0.0007355526904575527,0.24843306839466095,0.005149450618773699,0.11996324,0.13383849,0.9849603,1.1102897,1.0771847,3385.0,9430.0,12815.0,0.94018346,0.915095,0.9699522,0.99586433,0.99174106,0.40050805,0.71739125,0.26636297,0.0024650362,0.36129537,0.4626878,0.29547995,0.0005582009,0.4145824,0.71739125,0.26636297,0.0023994641
MCF7,6.0,A199,13,2,40.0,6,0.12081139534711838,0.0009332637418992817,0.12081139534711838,0.0009332637418992817,0.1175149530172348,0.0007619219250045717,0.19003988802433014,0.020833613350987434,0.1395455300807953,0.14986012876033783,0.12171708792448044,0.0009765343274921179,0.2651945948600769,0.022737404331564903,0.14713429,0.16079192,1.0086493,1.1758261,1.1397923,4690.0,17069.0,21759.0,0.9875758,0.9720568,0.99412346,0.9984176,0.9967331,0.7934269,1.5317241,0.5071595,0.024652576,0.6398611,0.76251936,0.55043936,0.00087177666,0.8356193,1.5317241,0.5071595,0.022926884
MCF7,6.0,A199,13,2,40.0,7,0.15240871906280518,0.002282052533701062,0.15240871906280518,0.002282052533701062,0.1484915167093277,0.0009803783614188433,0.2514611482620239,0.03912271559238434,0.17106787860393524,0.1853475719690323,0.15374988317489624,0.002720674965530634,0.35806137323379517,0.03917597606778145,0.19255063,0.2263484,0.9986253,1.1309699,1.0972124,4236.0,12371.0,16607.0,0.9676169,0.9613898,0.99114716,0.99763477,0.9959971,0.7945445,1.4198865,0.6163528,0.010384536,0.7049189,0.85949683,0.6163528,0.0013000683,0.825231,1.4198865,0.619598,0.009802974
MCF7,6.0,A199,14,2,40.0,1,0.23434586822986603,0.0015381162520498037,0.23434586822986603,0.0015381162520498037,0.22692832350730896,0.0006547431112267077,0.31936219334602356,0.1228800117969513,0.24739877879619598,0.2590610086917877,0.24047911167144775,0.0021854268852621317,0.47475364804267883,0.07770705968141556,0.27684864,0.30011317,0.99752545,0.95362914,0.9735011,4403.0,5323.0,9726.0,0.96532464,0.9232476,0.9749751,0.9951996,0.99276215,1.5820112,3.420261,1.0554724,0.057218853,1.4615004,2.1915584,1.1050149,0.014606674,1.681656,3.420261,1.0554724,0.07051558
MCF7,6.0,A199,14,2,40.0,2,0.3381771147251129,0.003709847340360284,0.3386126458644867,0.0035671379882842302,0.33223968744277954,0.0008859045337885618,0.4540923237800598,0.23978307843208313,0.3557589650154114,0.3702898919582367,0.338601678609848,0.003909085411578417,0.6283730268478394,0.0,0.38591462,0.42172688,0.9888279,0.9186932,0.93870664,3771.0,9444.0,13215.0,0.9115875,0.914317,0.9765895,0.9948317,0.99116826,3.1790748,7.3885202,0.0,0.45798963,2.6736708,3.7946546,1.9147066,0.06733849,3.380862,7.3885202,0.0,0.47125846
MCF7,6.0,A199,14,2,40.0,3,0.2298673838376999,0.0013740954454988241,0.2298673838376999,0.0013740954454988241,0.22058020532131195,0.0005963373114354908,0.3211284577846527,0.14235608279705048,0.23950448632240295,0.25345078110694885,0.23505957424640656,0.001733736484311521,0.39249348640441895,0.12276391685009003,0.26890442,0.29173046,0.9939885,1.1994033,1.1257371,4349.0,7778.0,12127.0,0.95416635,0.9391946,0.9857504,0.9966102,0.99455404,0.96734416,1.5517864,0.7067652,0.014413328,0.8950424,1.149976,0.71946365,0.00366536,1.0077659,1.5517864,0.7067652,0.015865715
MCF7,6.0,A199,14,2,40.0,4,0.18380802869796753,0.0010958135826513171,0.18380802869796753,0.0010958135826513171,0.17655013501644135,0.00039345791446976364,0.24424241483211517,0.11202432215213776,0.19246026873588562,0.20231957733631134,0.18909963965415955,0.0015414871741086245,0.31633472442626953,0.08577088266611099,0.22191408,0.24115933,1.009068,1.0667716,1.042438,4446.0,6097.0,10543.0,0.95116657,0.947456,0.98470795,0.9971186,0.99540746,0.56764865,0.8983502,0.3981163,0.004683559,0.53650564,0.6618427,0.41419178,0.0011079827,0.5903547,0.8983502,0.3981163,0.0060677845
MCF7,6.0,A199,14,2,40.0,5,0.1839679479598999,0.0010940881911665201,0.1839679479598999,0.0010940881911665201,0.1794212907552719,0.0005840712110511959,0.25885289907455444,0.08851967751979828,0.19780701398849487,0.2080010026693344,0.1867992877960205,0.0013908024411648512,0.29140791296958923,0.08690202236175537,0.21700184,0.23312563,1.0499393,1.7235627,1.4650387,5698.0,9149.0,14847.0,0.9740648,0.9859575,0.9935397,0.99848807,0.9951111,0.6689748,1.2888209,0.50547945,0.016461771,0.574242,0.6811485,0.50547945,0.0006407232,0.7279681,1.2888209,0.5077223,0.017245246
MCF7,6.0,A199,14,2,40.0,6,0.20042330026626587,0.0014648349024355412,0.20042330026626587,0.0014648349024355412,0.21278910338878632,0.000879813393112272,0.2812112867832184,0.1014886200428009,0.2365138977766037,0.24535517394542694,0.19690360128879547,0.00157543842215091,0.3489633798599243,0.09386596083641052,0.22875327,0.25047976,0.97781545,0.9206209,0.93329394,4169.0,14646.0,18815.0,0.9732839,0.9780247,0.9954328,0.9985617,0.9976815,1.0614293,1.3918527,0.8376253,0.0037888694,1.0353408,1.1704473,0.9281339,0.0011644112,1.0688548,1.3918527,0.8376253,0.004287015
MCF7,6.0,A199,14,2,40.0,7,0.16610997915267944,0.0015466947806999087,0.16610997915267944,0.0015466947806999087,0.1635049432516098,0.0008164442842826247,0.27100101113319397,0.03559044748544693,0.18589173257350922,0.19974146783351898,0.16879802942276,0.002285981783643365,0.3819715976715088,0.02679692767560482,0.20675977,0.23015659,1.010479,0.9588711,0.9850825,4664.0,4519.0,9183.0,0.9511525,0.8549215,0.9553848,0.9940871,0.99189496,1.5746036,2.2012582,1.1479614,0.013684831,1.5369607,1.8781352,1.2307217,0.008622366,1.6134459,2.2012582,1.1479614,0.015937733
MCF7,6.0,A199,15,2,40.0,1,0.14002220332622528,0.0004571643949020654,0.14002220332622528,0.0004571643949020654,0.1389351189136505,0.0002238014858448878,0.18685953319072723,0.09027141332626343,0.15082518756389618,0.15754617750644684,0.14052364230155945,0.0005640061572194099,0.22710995376110077,0.05156054347753525,0.15947668,0.17064066,0.9841172,0.9804681,0.98162,3303.0,7160.0,10463.0,0.966677,0.9736773,0.9931679,0.99856997,0.9977816,0.9274168,1.3339999,0.6562735,0.0054065073,0.907669,1.0663713,0.769049,0.0020678537,0.93652546,1.3339999,0.6562735,0.006683612
MCF7,6.0,A199,15,2,40.0,2,0.11381299048662186,0.0003448544011916965,0.11381299048662186,0.0003448544011916965,0.11164426803588867,0.00017256723367609084,0.1663578748703003,0.0659598559141159,0.12197417765855789,0.12857267260551453,0.11586447060108185,0.0004991709720343351,0.20005615055561066,0.02436918206512928,0.13356163,0.1447654,0.96836394,1.0311482,1.0006249,4690.0,4957.0,9647.0,0.9674369,0.9247127,0.98558325,0.99773675,0.99696463,0.6742401,1.0940651,0.52781624,0.005699746,0.62959194,0.7574454,0.52781624,0.0010847939,0.7164748,1.0940651,0.5322466,0.0063957693
MCF7,6.0,A199,15,2,40.0,3,0.13599899411201477,0.0004727673076558858,0.13599899411201477,0.0004727673076558858,0.1453295797109604,0.00025100584025494754,0.20275022089481354,0.07585296779870987,0.15704409778118134,0.16295284032821655,0.1310775876045227,0.0005195955745875835,0.21716181933879852,0.06365960836410522,0.14724948,0.16013248,1.0303422,1.0121778,1.0184505,7945.0,15062.0,23007.0,0.9489583,0.9114124,0.983937,0.99447685,0.9945145,0.4853213,0.5923929,0.343643,0.0015350803,0.50190157,0.5923929,0.343643,0.0014577018,0.47657603,0.57818156,0.35189494,0.001354414
MCF7,6.0,A199,15,2,40.0,4,0.19180312752723694,0.0015448296908289194,0.19180312752723694,0.0015448296908289194,0.18334846198558807,0.0007398437592200935,0.2813224494457245,0.07015888392925262,0.20388256013393402,0.21628977358341217,0.20144422352313995,0.002288315212354064,0.344503253698349,0.07137513160705566,0.24106538,0.2605735,1.0311157,1.0681429,1.0484134,5217.0,4574.0,9791.0,0.9741223,0.91363263,0.9732001,0.9960825,0.99401504,1.0678558,1.6781577,0.7410232,0.009520975,1.0319446,1.2939196,0.8445751,0.0034951444,1.1088061,1.6781577,0.7410232,0.013244891
MCF7,6.0,A199,15,2,40.0,5,0.14181645214557648,0.0011241891188547015,0.14181645214557648,0.0011241891188547015,0.1295488029718399,0.0005142264417372644,0.22620737552642822,0.028641371056437492,0.14706407487392426,0.15774747729301453,0.1504705548286438,0.0013734223321080208,0.3296898603439331,0.03377789631485939,0.17917764,0.1956345,1.0214479,0.9909321,1.0035558,4785.0,6782.0,11567.0,0.9579258,0.9011341,0.9752669,0.9958755,0.99354935,0.5785099,0.9641214,0.3932115,0.003614116,0.5561,0.70671344,0.41151428,0.0012665689,0.5943188,0.9641214,0.3932115,0.004665974
MCF7,6.0,A199,15,2,40.0,6,0.13032488524913788,0.0018312644679099321,0.13060422241687775,0.0017987071769312024,0.12544767558574677,0.0007287767366506159,0.23252710700035095,0.024371935054659843,0.1469721645116806,0.15966767072677612,0.13424274325370789,0.0026824346277862787,0.4366298019886017,0.0,0.17524292,0.20067,0.97938085,1.037108,1.0113897,3749.0,4666.0,8415.0,0.9364132,0.79405475,0.94492155,0.9937911,0.9905732,0.66249365,1.9590697,0.0,0.011696695,0.59599787,0.79437745,0.45341113,0.0023790004,0.71590966,1.9590697,0.0,0.012776385
MCF7,6.0,A199,15,2,40.0,7,0.1752379983663559,0.0007110175210982561,0.1752379983663559,0.0007110175210982561,0.1751682311296463,0.0003677648783195764,0.29715895652770996,0.09940923750400543,0.18999125063419342,0.19845084846019745,0.17528848350048065,0.0009593310533091426,0.31412264704704285,0.0614587739109993,0.19990471,0.21382281,0.7583326,0.6837708,0.7150701,12069.0,16682.0,28751.0,0.82705444,0.8291568,0.9456937,0.9854965,0.983311,1.036189,2.5873134,0.7373163,0.020095723,1.080478,2.5141253,0.7740358,0.022732606,1.0041488,2.5873134,0.7373163,0.015742524
MCF7,6.0,A199,16,2,40.0,1,0.17538851499557495,0.0008101561688818038,0.17538851499557495,0.0008101561688818038,0.178713858127594,0.00041699709254316986,0.2674541473388672,0.10479407012462616,0.19480715692043304,0.20515727996826172,0.17377522587776184,0.000992929912172258,0.3270121216773987,0.048457302153110504,0.1985753,0.21413778,0.98819757,0.96447617,0.9721558,6718.0,14033.0,20751.0,0.9421445,0.96669084,0.9891541,0.99752873,0.99620056,0.60098726,0.92554915,0.3973236,0.0031967645,0.5929228,0.74292207,0.45447668,0.0013370009,0.6048477,0.92554915,0.3973236,0.0040409886
MCF7,6.0,A199,16,2,40.0,2,0.1780722588300705,0.0015069633955135942,0.1780722588300705,0.0015069633955135942,0.17515093088150024,0.0006095507997088134,0.27342864871025085,0.08445989340543747,0.19482843577861786,0.20675799250602722,0.18010807037353516,0.002122259233146906,0.4455536901950836,0.023774167522788048,0.21617158,0.24154064,0.8943701,0.7536329,0.81143445,7458.0,10701.0,18159.0,0.94389826,0.9296229,0.9781115,0.9943517,0.9915974,0.7490442,1.1557647,0.41269514,0.0061093527,0.7755836,1.003022,0.5506027,0.003495905,0.7305494,1.1557647,0.41269514,0.0070977085
MCF7,6.0,A199,17,2,40.0,1,0.1414787918329239,0.0005591353983618319,0.1414787918329239,0.0005591353983618319,0.14793138206005096,0.0002795098116621375,0.18776901066303253,0.08691863715648651,0.16104885935783386,0.16718022525310516,0.138380765914917,0.0006638008635491133,0.2383456975221634,0.05390067771077156,0.15854384,0.17403626,0.9600071,0.92568463,0.9368186,8766.0,18257.0,27023.0,0.9585992,0.9425987,0.9893633,0.9966675,0.99544775,0.40424332,0.60085726,0.2785935,0.0016234817,0.41750202,0.56027263,0.29937705,0.0009873318,0.39787757,0.60085726,0.2785935,0.0018039843
MCF7,6.0,A199,17,2,40.0,2,0.1945689469575882,0.000225056370254606,0.1945689469575882,0.000225056370254606,0.20419533550739288,0.0002165476034861058,0.2541961371898651,0.16657130420207977,0.21609118580818176,0.2241879403591156,0.19037185609340668,0.00017074766219593585,0.26498714089393616,0.14510475099086761,0.20054242,0.20743917,0.8444116,0.7454798,0.77552027,6976.0,15998.0,22974.0,0.8791073,0.80944663,0.94603616,0.981301,0.9782161,1.1950374,1.8739276,0.83174783,0.032257777,1.2976861,1.8739276,0.85085785,0.035280112,1.1502825,1.823383,0.83174783,0.024343016
MCF7,6.0,A199,17,2,40.0,3,0.1635155975818634,0.0008755825692787766,0.1635155975818634,0.0008755825692787766,0.16369420289993286,0.0005023364210501313,0.24233286082744598,0.10066462308168411,0.18168367445468903,0.19453230500221252,0.16336756944656372,0.0011848596623167396,0.26303911209106445,0.06640584021806717,0.19271187,0.20901573,0.9460783,1.0043191,0.97792387,6591.0,7952.0,14543.0,0.947787,0.88083375,0.9750922,0.99412787,0.9927913,0.717959,0.9943947,0.51128465,0.0044772346,0.70532113,0.859243,0.5602592,0.0025221822,0.72843236,0.9943947,0.51128465,0.005855416
MCF7,6.0,A199,17,2,40.0,4,0.10650957375764847,0.0017914911732077599,0.10835940390825272,0.0016221574041992426,0.09721674770116806,0.0005294576985761523,0.1962946653366089,0.0,0.11539825052022934,0.1266832947731018,0.11787454783916473,0.0031001658644527197,0.4453156590461731,0.0,0.15938905,0.18814786,0.9793163,1.0864112,1.0274899,13503.0,11040.0,24543.0,0.9528765,0.8637512,0.97249424,0.995738,0.9943566,0.779054,2.8493612,0.0,0.057228737,0.672389,0.94538915,0.52022004,0.0025350128,0.90950406,2.8493612,0.0,0.09318681
MCF7,6.0,A199,17,2,40.0,5,0.15291425585746765,0.0005319779156707227,0.15291425585746765,0.0005319779156707227,0.15469391644001007,0.0003544190840329975,0.22286497056484222,0.09771692752838135,0.16923733055591583,0.17851784825325012,0.15199004113674164,0.0006216876790858805,0.23328763246536255,0.08004488795995712,0.17230572,0.1837624,0.9575531,0.8845161,0.9094818,7569.0,14574.0,22143.0,0.9647531,0.97078824,0.99364316,0.9982108,0.9973108,0.7713044,1.0276966,0.5643717,0.0023182936,0.78042436,0.9204499,0.66305894,0.0010184594,0.7665684,1.0276966,0.5643717,0.0029276926
MCF7,6.0,A199,17,2,40.0,6,0.1395646333694458,0.0005452644545584917,0.1395646333694458,0.0005452644545584917,0.13160085678100586,0.00036444785655476153,0.19176171720027924,0.054520562291145325,0.14703094959259033,0.155514195561409,0.14343880116939545,0.0005873650661669672,0.25063231587409973,0.054807230830192566,0.16220316,0.17463629,1.03088,1.0965644,1.075066,3435.0,7060.0,10495.0,0.9551346,0.9240482,0.9770529,0.9972192,0.9950204,0.63584554,0.9310204,0.48651764,0.0031467923,0.5890077,0.6842688,0.48651764,0.0008391971,0.65863097,0.9310204,0.5299213,0.002682984
MCF7,6.0,A199,17,2,40.0,7,0.15602265298366547,0.0012043429305776954,0.15602265298366547,0.0012043429305776954,0.15209633111953735,0.0005556474789045751,0.23185564577579498,0.07604726403951645,0.1712971180677414,0.183875173330307,0.15904293954372406,0.0016823651967570186,0.29346171021461487,0.06298980861902237,0.19392015,0.21498577,0.890175,0.7863873,0.8315144,12014.0,15617.0,27631.0,0.95130044,0.8173007,0.96931916,0.9888866,0.9882795,0.7104597,1.0307497,0.5018317,0.006286195,0.71850604,1.0307497,0.557108,0.00746335,0.70427006,0.99414176,0.5018317,0.005292565
MCF7,6.0,A199,2,2,40.0,1,0.08184383809566498,0.0038695880211889744,0.1034604087471962,0.0026551636401563883,0.09224589914083481,0.0008470278698951006,0.19376787543296814,0.0,0.11516112834215164,0.12897813320159912,0.07709663361310959,0.005177084356546402,0.4782043695449829,0.0,0.13676488,0.1748522,1.0322552,1.1632144,1.1221751,7631.0,16720.0,24351.0,0.9482789,0.8756392,0.9639737,0.9938456,0.9889934,0.69341755,2.6253169,0.0,0.1641385,0.6864605,1.0591801,0.46762535,0.005884797,0.6965925,2.6253169,0.0,0.23632888
MCF7,6.0,A199,2,2,40.0,2,0.0986376628279686,0.0015429696068167686,0.09952123463153839,0.0014688560040667653,0.09227300435304642,0.0005042336415499449,0.17629529535770416,0.007007695734500885,0.11008388549089432,0.12086916714906693,0.10398134589195251,0.00235251197591424,0.416837602853775,0.0,0.14158468,0.16703437,0.9734321,1.0573254,1.0190332,5192.0,6183.0,11375.0,0.94496685,0.84768146,0.96676373,0.9937104,0.99134976,0.37383965,0.8706489,0.0,0.004242651,0.36364377,0.5064801,0.21621221,0.0013053031,0.38239995,0.8706489,0.0,0.0065482496
MCF7,6.0,A199,2,2,40.0,3,0.13229858875274658,0.0020800975617021322,0.13305993378162384,0.0019907632376998663,0.1261589378118515,0.0006962387124076486,0.22559426724910736,0.004347262904047966,0.14700011909008026,0.15947991609573364,0.13731707632541656,0.003155256388708949,0.43966472148895264,0.0,0.18089467,0.20921406,0.94348854,1.072046,1.0142223,7153.0,8750.0,15903.0,0.9256451,0.7665481,0.9445508,0.98943067,0.9854313,0.48228243,1.1055179,0.0,0.009530426,0.49406552,0.7122831,0.24115284,0.0045113578,0.47265095,1.1055179,0.0,0.013426719
MCF7,6.0,A199,2,2,40.0,4,0.11746104806661606,0.00169124745298177,0.11798888444900513,0.0016365679912269115,0.11955591291189194,0.0006312716286629438,0.22927962243556976,0.022355133667588234,0.1394994705915451,0.15200234949588776,0.11664293706417084,0.002102809026837349,0.495641827583313,0.0,0.15236056,0.17584379,0.97562605,0.92484945,0.9391101,14941.0,38258.0,53199.0,0.9712138,0.96544516,0.9921496,0.99751884,0.99648494,0.68966,1.8605353,0.0,0.008622823,0.6458876,0.8268238,0.51144177,0.0013942628,0.70675415,1.8605353,0.0,0.010405281
MCF7,6.0,A199,3,2,40.0,1,0.07395905256271362,0.0006189043633639812,0.07429999858140945,0.0005964249139651656,0.07377181947231293,0.00028018990997225046,0.14158129692077637,0.01409037597477436,0.08702781051397324,0.09515314549207687,0.07413716614246368,0.0009410548955202103,0.2144833654165268,0.0,0.098471455,0.11350161,0.9556492,1.2619528,1.1125968,5312.0,5582.0,10894.0,0.9580797,0.8162166,0.96232176,0.9940928,0.990917,0.1799064,0.320165,0.0,0.00061612297,0.17884347,0.24416402,0.11888334,0.00030851326,0.18091755,0.320165,0.0,0.0009066517
MCF7,6.0,A199,3,2,40.0,2,0.12578310072422028,0.0042320918291807175,0.1354793757200241,0.0032446873374283314,0.11879011988639832,0.001566383638419211,0.2600690722465515,0.0,0.15027619898319244,0.16892874240875244,0.1291104555130005,0.005466138012707233,0.4474962055683136,0.0,0.1874756,0.22191387,1.128284,1.1677663,1.1550357,4230.0,8889.0,13119.0,0.86584413,0.6820081,0.8728207,0.9891713,0.9805581,0.8880495,1.9796482,0.0,0.084187485,0.874765,1.2518712,0.56555974,0.009754033,0.89437044,1.9796482,0.0,0.119480155
MCF7,6.0,A199,3,2,40.0,3,0.12701739370822906,0.003688917262479663,0.13236647844314575,0.0031362297013401985,0.12256135791540146,0.0011159110581502318,0.24290427565574646,0.0,0.14892272651195526,0.16370835900306702,0.1297854632139206,0.005267262924462557,0.49454236030578613,0.0,0.18652827,0.22373532,1.0063121,1.0113953,1.0094476,6002.0,9661.0,15663.0,0.967015,0.9056022,0.9775443,0.9954353,0.9932203,0.9625637,2.4493122,0.0,0.057890035,0.94054425,1.3250479,0.7106073,0.0053698453,0.976242,2.4493122,0.0,0.090027094
MCF7,6.0,A199,4,2,40.0,1,0.12055780738592148,0.0004455458256416023,0.12055780738592148,0.0004455458256416023,0.11806578934192657,0.0002456926740705967,0.17320027947425842,0.0681120902299881,0.13067829608917236,0.13814741373062134,0.122471883893013,0.0005906171281822026,0.2135750949382782,0.032012440264225006,0.1424143,0.15441093,1.034138,1.2581612,1.1608342,5637.0,7338.0,12975.0,0.952327,0.8753786,0.9648008,0.9955767,0.9918571,0.28624085,0.37209246,0.19874524,0.00042943595,0.28403777,0.34701052,0.22951303,0.00026925362,0.287933,0.37209246,0.19874524,0.00054587884
MCF7,6.0,A199,4,2,40.0,2,0.14001229405403137,0.0015240582870319486,0.14001229405403137,0.0015240582870319486,0.14620475471019745,0.001049848273396492,0.22729991376399994,0.005301442462950945,0.17033670842647552,0.18212342262268066,0.13680049777030945,0.0017398083582520485,0.2976309657096863,0.004704647697508335,0.16966659,0.18722335,0.80230975,0.6406518,0.6958651,6295.0,12136.0,18431.0,0.7205474,0.9731216,0.97752845,0.9893074,0.9856351,0.9667922,1.4417284,0.66815096,0.015335719,1.0292044,1.4142902,0.68725616,0.021359377,0.9344215,1.4417284,0.66815096,0.009143286
MCF7,6.0,A199,5,2,40.0,1,0.14646579325199127,0.000579106796067208,0.14646579325199127,0.000579106796067208,0.16108804941177368,0.0003316305228509009,0.21579959988594055,0.09847167879343033,0.17558149993419647,0.18473835289478302,0.13684451580047607,0.0005086896708235145,0.21848340332508087,0.0772380605340004,0.15457739,0.1681249,0.8308439,0.7646893,0.7909446,8769.0,13326.0,22095.0,0.9061235,0.9547498,0.98322827,0.9947909,0.9924534,0.3076905,0.4222092,0.20838082,0.0011963662,0.32908788,0.4222092,0.24922504,0.0008177959,0.2936113,0.42104533,0.20838082,0.0009459775
MCF7,6.0,A199,5,2,40.0,2,0.14365516602993011,0.0005548587068915367,0.14365516602993011,0.0005548587068915367,0.13959409296512604,0.00043034626287408173,0.20910826325416565,0.060279879719018936,0.15619948506355286,0.16499271988868713,0.14666426181793213,0.000625842425506562,0.25843074917793274,0.057328179478645325,0.16645099,0.17888993,0.809446,0.8351944,0.8242351,7477.0,10090.0,17567.0,0.8260335,0.72975284,0.93625236,0.97930586,0.97899914,0.6268791,0.91767436,0.36130062,0.007820833,0.61850816,0.8899792,0.36130062,0.010035472,0.6330817,0.91767436,0.3773499,0.006089487
MCF7,6.0,A199,5,2,40.0,3,0.1170666441321373,0.000465250457637012,0.1170666441321373,0.000465250457637012,0.11172521859407425,0.0002989261702168733,0.17156091332435608,0.04886963963508606,0.12551482021808624,0.13296008110046387,0.1198829635977745,0.0005299719050526619,0.22788378596305847,0.04348381981253624,0.13828659,0.14950475,1.0134352,1.0741154,1.0531654,6518.0,12361.0,18879.0,0.97972125,0.9719477,0.9915277,0.99808925,0.9969595,0.41378558,0.7647209,0.30059254,0.0022284763,0.37988257,0.46798828,0.3132646,0.00038777644,0.43166128,0.7647209,0.30059254,0.002273424
MCF7,6.0,A199,5,2,40.0,4,0.15949586033821106,0.0017294250428676605,0.15949586033821106,0.0017294250428676605,0.15584370493888855,0.0010311704827472568,0.2642136514186859,0.03162246197462082,0.1814611703157425,0.19677454233169556,0.16245107352733612,0.002274906961247325,0.41940101981163025,0.0033728766720741987,0.20004685,0.22277385,1.0247436,0.86375904,0.9357664,6140.0,7587.0,13727.0,0.9286145,0.7556108,0.9282566,0.9909825,0.9838966,1.1556311,1.918059,0.6402814,0.018142566,1.1597133,1.6074585,0.7823064,0.011305585,1.1523279,1.918059,0.6402814,0.023650467
MCF7,6.0,A199,5,2,40.0,5,0.15147407352924347,0.0011093992507085204,0.15147407352924347,0.0011093992507085204,0.14477144181728363,0.0006528288940899074,0.25618869066238403,0.07334597408771515,0.1653434932231903,0.17632484436035156,0.15314483642578125,0.0012092196848243475,0.3050152361392975,0.04735305532813072,0.18127196,0.19914891,1.0914533,1.3151951,1.2705486,3598.0,14433.0,18031.0,0.9994848,0.96135306,0.9830086,0.99647546,0.9902341,1.0803355,1.9136552,0.68128824,0.033794206,0.86842126,1.080575,0.68128824,0.0055239405,1.1331599,1.9136552,0.74835694,0.026856553
MCF7,6.0,A199,6,2,40.0,1,0.27501946687698364,0.0021650148555636406,0.27501946687698364,0.0021650148555636406,0.23994722962379456,0.0008083280408754945,0.37780559062957764,0.15790793299674988,0.26185113191604614,0.27675697207450867,0.2839832901954651,0.0021170275285840034,0.5371540188789368,0.10512901097536087,0.3203737,0.34239143,0.7807907,0.86652243,0.84433,6610.0,18925.0,25535.0,0.95436555,0.40344757,0.86651474,0.96266997,0.95248765,2.5688376,4.7994733,1.3290824,0.2905017,2.1484277,3.8302803,1.3290824,0.20018744,2.7156677,4.7994733,1.491624,0.23875645
MCF7,6.0,A199,6,2,40.0,2,0.13666194677352905,0.000580101739615202,0.13666194677352905,0.000580101739615202,0.14193205535411835,0.00035489938454702497,0.223882257938385,0.0683477446436882,0.15699997544288635,0.16523320972919464,0.13459813594818115,0.0006531561957672238,0.24319519102573395,0.04010726884007454,0.15502216,0.16725644,0.91102123,0.9143966,0.9134467,13656.0,34871.0,48527.0,0.94212276,0.9742826,0.9919227,0.9969612,0.9962069,0.4941304,0.6685136,0.32022908,0.0016462884,0.49938315,0.5983313,0.38245454,0.0010867704,0.49207342,0.6685136,0.32022908,0.0018503618
MCF7,6.0,A199,6,2,40.0,3,0.15658049285411835,0.0025457446463406086,0.15675906836986542,0.0025206515565514565,0.15271329879760742,0.0011121208081021905,0.28197792172431946,0.0,0.17848482728004456,0.19287192821502686,0.15925756096839905,0.0035206531174480915,0.464691162109375,0.0,0.20606296,0.23491475,0.9968464,0.85540384,0.91326696,7540.0,10891.0,18431.0,0.9707303,0.96164554,0.9890372,0.9970837,0.9950192,2.047716,6.4129624,1.4275899,0.2178832,1.7381264,2.3473175,1.4275899,0.011755582,2.2620296,6.4129624,1.4466373,0.24829563
